,Can,Laf,Lag,Dep,Sak,Eas,Rup,GOG,Out,Man,Tou
1137,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1138,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1139,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1140,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1141,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1142,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1143,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1144,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1145,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1146,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1147,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1148,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1149,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1150,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1151,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1152,127.6631579,56.1375,133.33,110.8619048,5.029285714,159.9047619,527.0952381,42.938125,209.2549204,326.1377495,124.3855224
1153,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1154,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1155,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1156,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1157,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1158,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1159,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1160,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1161,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1162,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1163,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1164,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1165,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1166,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1167,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1168,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1169,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1170,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1171,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1172,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1173,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1174,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1175,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1176,126.7,55.80625,132.53,110.0619048,4.962142857,158.2,523.6190476,42.548125,212.8593697,295.5932087,124.0016448
1177,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1178,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1179,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1180,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1181,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1182,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1183,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1184,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1185,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1186,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1187,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1188,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1189,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1190,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1191,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1192,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1193,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1194,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1195,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1196,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1197,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1198,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1199,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1200,125.6,55.3875,131.53,109.5,4.892142857,156.65,519.0,42.10875,211.9387587,291.2277611,123.0886454
1201,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1202,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1203,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1204,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1205,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1206,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1207,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1208,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1209,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1210,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1211,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1212,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1213,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1214,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1215,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1216,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1217,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1218,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1219,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1220,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1221,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1222,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1223,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1224,124.6157895,55.04375,130.73,108.1857143,4.832142857,155.1,515.7619048,41.68235294,210.025493,305.7753479,122.5144513
1225,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1226,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1227,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1228,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1229,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1230,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1231,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1232,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1233,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1234,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1235,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1236,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1237,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1238,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1239,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1240,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1241,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1242,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1243,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1244,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1245,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1246,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1247,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1248,123.7263158,54.59375,129.78,107.3047619,4.752142857,153.8,511.952381,41.395625,215.2203279,330.0115708,121.4689294
1249,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1250,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1251,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1252,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1253,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1254,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1255,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1256,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1257,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1258,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1259,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1260,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1261,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1262,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1263,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1264,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1265,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1266,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1267,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1268,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1269,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1270,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1271,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1272,122.6,54.2625,129.03,106.3952381,4.690714286,152.55,508.1904762,40.88,215.5223968,314.4909696,122.5310789
1273,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1274,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1275,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1276,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1277,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1278,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1279,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1280,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1281,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1282,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1283,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1284,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1285,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1286,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1287,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1288,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1289,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1290,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1291,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1292,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1293,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1294,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1295,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1296,121.9368421,53.9375,128.215,105.6238095,4.620714286,151.05,504.1428571,40.55,210.0555532,290.3888074,122.799928
1297,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1298,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1299,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1300,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1301,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1302,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1303,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1304,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1305,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1306,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1307,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1308,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1309,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1310,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1311,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1312,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1313,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1314,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1315,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1316,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1317,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1318,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1319,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1320,121.0578947,53.58125,127.215,104.9238095,4.568571429,149.65,500.3333333,40.2425,208.8854416,287.0069456,122.4746786
1321,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1322,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1323,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1324,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1325,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1326,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1327,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1328,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1329,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1330,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1331,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1332,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1333,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1334,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1335,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1336,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1337,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1338,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1339,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1340,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1341,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1342,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1343,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1344,120.2368421,53.2375,126.465,104.2714286,4.505714286,148.5,496.5714286,39.856875,205.5060486,274.0629919,121.6995559
1345,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1346,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1347,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1348,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1349,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1350,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1351,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1352,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1353,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1354,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1355,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1356,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1357,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1358,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1359,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1360,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1361,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
1362,119.3105263,52.9,125.395,103.7428571,4.433571429,147.15,493.1904762,39.518125,195.1848332,254.7249227,117.839159
